"id","position","player","team","pass_att_low","pass_att_mean","pass_att_high","pass_comp_low","pass_comp_mean","pass_comp_high","pass_yds_low","pass_yds_mean","pass_yds_high","pass_tds_low","pass_tds_mean","pass_tds_high","pass_int_low","pass_int_mean","pass_int_high","rush_att_low","rush_att_mean","rush_att_high","rush_yds_low","rush_yds_mean","rush_yds_high","rush_tds_low","rush_tds_mean","rush_tds_high","rec_low","rec_mean","rec_high","rec_yds_low","rec_yds_mean","rec_yds_high","rec_tds_low","rec_tds_mean","rec_tds_high","rec_tgt_low","rec_tgt_mean","rec_tgt_high","QB_300","QB_300_low","QB_300_high","RB_100","RB_100_low","RB_100_high","WR_100","WR_100_low","WR_100_high"
"14777","QB","Joe Burrow","CIN",32.9941176470588,35.7952941176471,37.5882352941176,22.2705882352941,24.7482352941176,26.6470588235294,263.529411764706,271.737647058824,285.176470588235,2,2.23058823529412,2.62941176470588,0.470588235294118,0.614117647058824,0.705882352941177,2.58823529411765,2.98352941176471,3.47058823529412,10.4705882352941,11.1894117647059,12.0588235294118,0.0588235294117647,0.125882352941176,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0.383042994821284,0.35052593896781,0.438001868521869,0.00558323960193414,0.00526405902001564,0.00599217106972135,0,0,0
"14778","QB","Tua Tagovailoa","MIA",26.3647058823529,32.3294117647059,35.3529411764706,17.7941176470588,22.3729411764706,24.4117647058824,210.882352941176,239.836470588235,269.294117647059,1.35294117647059,1.58705882352941,1.81176470588235,0.61764705882353,0.676470588235294,0.764705882352941,1.23529411764706,1.81058823529412,2.3,3.05882352941176,5.60470588235294,8.35294117647059,0,0.0258823529411765,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.263268775582513,0.174101522278796,0.373264387999682,0.00349827523552635,0.00280498476868976,0.0044160277275845,0,0,0
"14779","QB","Justin Herbert","LAC",26.8647058823529,30.4658823529412,33.6470588235294,18.1294117647059,20.0611764705882,22,214.882352941176,229.528235294118,244.647058823529,1.41176470588235,1.54,1.82941176470588,0.352941176470588,0.487058823529412,0.588235294117647,3.70588235294118,3.80117647058824,3.98235294117647,15.5294117647059,16.3894117647059,18.5882352941176,0.117647058823529,0.14,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0.229101821409432,0.185132995750519,0.28006024814106,0.00845004979756877,0.00790124814601302,0.0100079305263703,0,0,0
"14782","QB","Jordan Love","GB",25.4882352941176,28.6705882352941,31.9411764705882,17.2058823529412,18.66,20.5294117647059,203.882352941176,223.88,237.588235294118,1.52941176470588,1.63411764705882,1.77647058823529,0.635294117647059,0.705882352941177,0.823529411764706,1.94117647058824,2.30352941176471,2.82352941176471,7.41176470588235,8.82,10.3529411764706,0.0588235294117647,0.101176470588235,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0.211489657335474,0.15582528451884,0.255601407212274,0.0045917980159235,0.00407998347754753,0.00521339475342301,0,0,0
"14783","QB","Jalen Hurts","PHI",22.2117647058824,25.6952941176471,28.5294117647059,14.9941176470588,17.3482352941176,19,177.705882352941,199.468235294118,217.823529411765,1.29411764705882,1.42117647058824,1.64705882352941,0.352941176470588,0.484705882352941,0.588235294117647,8.65882352941176,9,9.64705882352941,36.1764705882353,39.5294117647059,44.1764705882353,0.705882352941177,0.767058823529412,0.858823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0.144975503251166,0.0989937391681472,0.19351514624541,0.0420182232206634,0.0341116233227551,0.0553608159643453,0,0,0
"14789","QB","Tyler Huntley","CLE",0,0,0,0,0,0,2.76470588235294,2.76470588235294,2.76470588235294,0,0,0,0,0,0,0,0,0,0.205882352941176,0.205882352941176,0.205882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14797","RB","D'Andre Swift","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4117647058824,14.2305882352941,14.8235294117647,55.1176470588235,57.9070588235294,60.8823529411765,0.294117647058824,0.363529411764706,0.470588235294118,2.07058823529412,2.29294117647059,2.52941176470588,16.6470588235294,18.5058823529412,21.4117647058824,0,0.0611764705882353,0.117647058823529,0,1.75294117647059,3.17647058823529,0,0,0,0.114554837807851,0.0998594321226599,0.131858880916848,0.00994534767042012,0.00862085033810271,0.0123719334062957
"14799","RB","Cam Akers","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12352941176471,2.91176470588235,3.7,6.67058823529412,11.1,15.5294117647059,0.0352941176470588,0.0470588235294118,0.0588235294117647,0.176470588235294,0.335294117647059,0.494117647058824,1.2,1.89411764705882,2.58823529411765,0.00588235294117647,0.0735294117647059,0.141176470588235,0,0.397058823529412,0.794117647058823,0,0,0,0.0055426234430826,0.00383165761953944,0.00790124814601302,0.00253128559496814,0.00237988876585015,0.00269133650986562
"14800","RB","J.K. Dobbins","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35294117647059,9.40117647058823,11.5117647058824,35.0588235294118,40.5270588235294,44.4117647058824,0.176470588235294,0.303529411764706,0.405882352941176,1.05882352941176,1.73294117647059,2.23529411764706,6.47058823529412,9.97529411764706,14.7647058823529,0,0.0552941176470588,0.0882352941176471,0,1.50117647058824,2.88235294117647,0,0,0,0.0446382207643094,0.0317651272217283,0.0561165714841479,0.00505368150265132,0.00376701235852231,0.00743984477520389
"14802","RB","Jonathan Taylor","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0588235294118,18.7329411764706,21.0588235294118,79,85.6376470588235,97.2941176470588,0.470588235294118,0.624705882352941,0.764705882352941,1.17647058823529,1.47647058823529,1.76470588235294,8.52941176470588,10.9341176470588,13.8235294117647,0.0588235294117647,0.0717647058823529,0.117647058823529,0,1.42588235294118,2.6,0,0,0,0.340773530789368,0.274253117750074,0.469188100264545,0.00546796447511172,0.00448172050781808,0.00690467324668452
"14803","RB","Clyde Edwards-Helaire","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370588235294118,1.99607843137255,3.17647058823529,1.41176470588235,7.60196078431373,13.9411764705882,0,0.0313725490196078,0.0588235294117647,0.123529411764706,0.270588235294118,0.352941176470588,0.705882352941177,2.01372549019608,2.82352941176471,0,0.00588235294117647,0.0176470588235294,0,0.241176470588235,0.470588235294118,0,0,0,0.00414598665128286,0.00242518523126355,0.00696965585799915,0.00255823613384326,0.00227716039415093,0.00274763033558192
"14805","RB","AJ Dillon","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358823529411765,1.63529411764706,2.94705882352941,0.352941176470588,6.47205882352941,11.7117647058824,0,0.0529411764705882,0.117647058823529,0,0.111764705882353,0.211764705882353,0,0.861764705882353,1.68235294117647,0,0.00147058823529412,0.00588235294117647,0,0.0588235294117647,0.117647058823529,0,0,0,0.00376748410042856,0.00220626040300376,0.00582584950574978,0.00230912656710321,0.00213736698008628,0.00248419866489996
"14808","RB","Darrynton Evans","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.358823529411765,0.417647058823529,0.705882352941177,0.979411764705882,1.25294117647059,0,0.00294117647058824,0.00588235294117647,0,0.0558823529411765,0.111764705882353,0,0.45,0.9,0,0.00294117647058824,0.00588235294117647,0,0,0,0,0,0,0.00233352045481474,0.00227716039415093,0.00239114052168815,0,0,0
"14815","RB","DeeJay Dallas","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341176470588235,0.367647058823529,0.394117647058824,1.29411764705882,1.3,1.30588235294118,0,0.00294117647058824,0.00588235294117647,0.0235294117647059,0.105882352941176,0.188235294117647,0,0.629411764705882,1.25882352941176,0.00588235294117647,0.0147058823529412,0.0235294117647059,0,0.0117647058823529,0.0235294117647059,0,0,0,0.00240118247418925,0.00239992514653908,0.00240244039789057,0.00226162589201101,0.00213736698008628,0.00239239368388974
"14817","RB","Patrick Taylor Jr.","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37058823529412,1.54117647058824,1.71176470588235,5.23529411764706,5.25294117647059,5.27058823529412,0.0117647058823529,0.0176470588235294,0.0235294117647059,0.170588235294118,0.185294117647059,0.2,1.26470588235294,1.54411764705882,1.82352941176471,0,0.00588235294117647,0.0117647058823529,0,0.144117647058824,0.288235294117647,0,0,0,0.00339411141238231,0.00338895999621238,0.00339926986453924,0.00245389016490486,0.0023936474404157,0.00251550105328839
"14821","RB","JaMycal Hasty","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579411764705882,1.15882352941176,0.235294117647059,2.47058823529412,4.70588235294118,0,0,0,0.0294117647058824,0.185294117647059,0.341176470588235,0.205882352941176,0.86764705882353,1.52941176470588,0,0.00588235294117647,0.0117647058823529,0,0.238235294117647,0.476470588235294,0,0,0,0.00266358196730739,0.00218307546620158,0.00323764840856704,0.00231034075557163,0.00217731384820585,0.00245068562059606
"14823","RB","Rico Dowdle","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41176470588235,6.75764705882353,11.0058823529412,19.8823529411765,30.3070588235294,49.4705882352941,0.117647058823529,0.136470588235294,0.176470588235294,0.941176470588235,1.29882352941176,1.67647058823529,6.52941176470588,8.5764705882353,10.4705882352941,0.0588235294117647,0.08,0.117647058823529,0,1.10941176470588,2.13529411764706,0,0,0,0.02322797439743,0.0110374792413541,0.0744120454469377,0.00449938534116334,0.00378592340148777,0.00526405902001564
"14827","RB","J.J. Taylor","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247058823529412,0.247058823529412,0.247058823529412,1.64705882352941,1.64705882352941,1.64705882352941,0.0117647058823529,0.0117647058823529,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0
"14832","WR","CeeDee Lamb","DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484705882352941,0.823529411764706,2.88235294117647,3.93411764705882,4.82352941176471,0,0.0141176470588235,0.0529411764705882,5.8235294117647,6.6164705882353,7,72.8823529411765,81.92,86.0588235294118,0.411764705882353,0.472941176470588,0.541176470588235,0,6.1164705882353,10.2941176470588,0,0,0,0.00302794742260168,0.00276186883838269,0.00327073795613239,0.302727682415433,0.219231904461119,0.345197407604583
"14833","WR","Jerry Jeudy","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152941176470588,0.0588235294117647,0,0.127058823529412,0.352941176470588,0,0,0,4.64705882352941,4.87411764705882,5.29411764705882,62.9411764705882,65.9729411764706,70.5882352941177,0.176470588235294,0.237647058823529,0.3,0,4.78235294117647,8.29411764705882,0,0,0,0.00216194062546734,0.00213736698008628,0.00220626040300376,0.165475112314977,0.144840077867343,0.200359973350757
"14835","WR","Tee Higgins","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352941176470588,0.176470588235294,0,0,0,4.23529411764706,4.98117647058823,5.52941176470588,52.2941176470588,63.5517647058824,69.2352941176471,0.470588235294118,0.552941176470588,0.647058823529412,0,4.86705882352941,8.29411764705882,0,0,0,0,0,0,0.148850039337737,0.0864372827731938,0.189702916097466
"14836","WR","Justin Jefferson","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.117647058823529,-0.258823529411765,0.0329411764705882,0.294117647058824,0,0,0,5.41176470588235,6.11882352941176,6.8235294117647,78.1764705882353,86.1729411764706,94.2352941176471,0.470588235294118,0.538823529411765,0.588235294117647,0,5.84117647058823,10.3529411764706,0,0,0,0.00214371348441733,0.00208809143989808,0.00219464018346676,0.346399738191119,0.266468340380568,0.434587743386099
"14838","WR","Laviska Shenault Jr.","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.102941176470588,0.105882352941176,0.823529411764706,0.985294117647059,1.14705882352941,0,0.00294117647058824,0.00588235294117647,0,0.0794117647058824,0.158823529411765,0,0,0,0,0,0,0.00233474625160504,0.00230124841716833,0.00236868495109074
"14839","WR","Jalen Reagor","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211764705882353,-0.211764705882353,-0.211764705882353,0,0,0,0.470588235294118,0.470588235294118,0.470588235294118,8.52941176470588,8.52941176470588,8.52941176470588,0,0,0,0.98235294117647,0.98235294117647,0.98235294117647,0,0,0,0,0,0,0.00448172050781808,0.00448172050781808,0.00448172050781808
"14840","WR","Brandon Aiyuk","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.764705882352941,0,0,0,2,2.62,3.16470588235294,31.0588235294118,39.8447058823529,50.4117647058824,0.176470588235294,0.208235294117647,0.317647058823529,0,2.59882352941176,5.17058823529412,0,0,0,0,0,0,0.042832439308755,0.0244336352013082,0.0782697218297698
"14842","WR","Michael Pittman Jr.","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682352941176471,0.235294117647059,0,0,0,4.22941176470588,4.47176470588235,4.89411764705882,49.1176470588235,51.3705882352941,55.5294117647059,0.176470588235294,0.216470588235294,0.235294117647059,0,4.24,7.55294117647059,0,0,0,0,0,0,0.0823537874309604,0.0730034453081233,0.101937587240497
"14845","WR","Gabe Davis","FA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14847","WR","Devin Duvernay","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152941176470588,-0.0176470588235294,0.117647058823529,0,0,0,0.205882352941176,0.347058823529412,0.488235294117647,2.02941176470588,2.39705882352941,2.76470588235294,0,0.00588235294117647,0.0117647058823529,0,0.373529411764706,0.747058823529412,0,0,0,0,0,0,0.00264636690905659,0.00256178980122942,0.00273345811964104
"14852","RB","Antonio Gibson","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411764705882,3.02705882352941,5.87058823529412,2.35294117647059,13.7,27.5882352941176,0,0.0447058823529412,0.0588235294117647,0.117647058823529,0.847058823529412,1.47058823529412,0.88235294117647,6.91882352941176,12.1176470588235,0,0.0176470588235294,0.0588235294117647,0,0.711764705882353,1.82352941176471,0,0,0,0.00683701786996153,0.0026360861756795,0.0192773808737461,0.00391327576733439,0.00231337875655574,0.00602077460368026
"14858","WR","Van Jefferson","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0.117647058823529,0,0,0,1.05294117647059,1.22352941176471,1.38235294117647,11.1764705882353,15.2235294117647,17.6705882352941,0.0705882352941176,0.1,0.117647058823529,0,1.44117647058824,2.23529411764706,0,0,0,0,0,0,0.00771374986556609,0.00557734463296891,0.00932964004384987
"14859","WR","Trishton Jackson","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,2.38823529411765,2.38823529411765,2.38823529411765,0.0176470588235294,0.0176470588235294,0.0176470588235294,0,0,0,0,0,0,0,0,0,0,0,0
"14860","WR","Jauan Jennings","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423529411764706,0.211764705882353,0,0.678823529411765,2.47058823529412,0,0.00352941176470588,0.0117647058823529,3.82352941176471,4.19176470588235,4.74117647058824,49,54.1105882352941,59.2941176470588,0.294117647058824,0.307058823529412,0.329411764705882,0,3.97882352941176,7.42352941176471,0,0,0,0.00227165255539693,0.00213736698008628,0.00266358196730739,0.0949075904672051,0.0725384751439424,0.122409637085888
"14861","TE","Juwan Johnson","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.294117647058824,0,0.00352941176470588,0.0176470588235294,2.82352941176471,2.96588235294118,3.11764705882353,29.4705882352941,31.0941176470588,32.7058823529412,0.117647058823529,0.204705882352941,0.241176470588235,0,2.51294117647059,4.44705882352941,0,0,0,0,0,0,0.0244915066846376,0.0219457216705964,0.0272595548093563
"14864","WR","Tyler Johnson","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08235294117647,1.12058823529412,1.15882352941176,11.5294117647059,11.8588235294118,12.1882352941176,0.0352941176470588,0.061764705882353,0.0882352941176471,0,0.879411764705882,1.75882352941176,0,0,0,0,0,0,0.00589581809221424,0.0057401122009414,0.00605525855356421
"14867","TE","Cole Kmet","CHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0.0588235294117647,0,0,0,1.23529411764706,2.10823529411765,3.6,10,20.3364705882353,35.2941176470588,0.0588235294117647,0.171764705882353,0.311764705882353,0,1.72705882352941,4.45882352941176,0,0,0,0,0,0,0.0114199874023065,0.00506399527469533,0.0322477188449315
"14870","TE","Adam Trautman","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647058823529412,0.745588235294118,0.888235294117647,6.8235294117647,8.34852941176471,9.76470588235294,0.0588235294117647,0.0911764705882353,0.117647058823529,0,0.933823529411765,1.67647058823529,0,0,0,0,0,0,0.00441439648783838,0.00388176126854119,0.00496652533441689
"14871","TE","Colby Parkinson","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623529411764706,0.964705882352941,1.32941176470588,6.28823529411765,9.2921568627451,11.9411764705882,0.0529411764705882,0.0725490196078431,0.105882352941176,0,1.19607843137255,2.11764705882353,0,0,0,0,0,0,0.00477580764832627,0.0037089252143244,0.00593532517651116
"14875","TE","Harrison Bryant","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.102941176470588,0.176470588235294,0.323529411764706,1.01470588235294,1.70588235294118,0,0,0,0,0.108823529411765,0.217647058823529,0,0,0,0,0,0,0.0023408839847624,0.00220044334088321,0.00248939114393617
"14876","TE","Josiah Deguara","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352941176470588,0.0352941176470588,0.0352941176470588,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0.0352941176470588,0.0352941176470588,0.0352941176470588,0,0,0,0,0,0,0.00214871200615408,0.00214871200615408,0.00214871200615408
"14974","WR","Darnell Mooney","ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258823529411765,0.0705882352941176,0,0,0,3.42941176470588,3.56705882352941,3.64705882352941,49.2882352941176,51.7988235294118,56.4117647058824,0.158823529411765,0.250588235294118,0.294117647058824,0,3.68235294117647,6.35294117647059,0,0,0,0,0,0,0.0842288473063886,0.0736816993885327,0.106496390331158
"14977","WR","K.J. Osborn","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105882352941176,0.897058823529412,1.68823529411765,0.764705882352941,9.75,18.7352941176471,0,0.0735294117647059,0.147058823529412,0,0.176470588235294,0.352941176470588,0,0,0,0,0,0,0.0049604893274922,0.00228917570965767,0.0101205408914196
"14984","TE","Charlie Woerner","ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411764705882,0.772549019607843,0.964705882352941,5.05882352941176,6.74313725490196,7.7,0,0.0392156862745098,0.0588235294117647,0,0.796078431372549,1.62352941176471,0,0,0,0,0,0,0.00385535201606031,0.00333783099402497,0.00418038066431364
"14992","WR","Quez Watkins","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623529411764706,0.623529411764706,0.623529411764706,7.48823529411765,7.48823529411765,7.48823529411765,0.0470588235294118,0.0470588235294118,0.0470588235294118,0,0,0,0,0,0,0,0,0,0,0,0
"15041","TE","Lawrence Cager","WAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323529411764706,0.485294117647059,0.647058823529412,3.35294117647059,5.02941176470588,6.70588235294118,0.0588235294117647,0.0882352941176471,0.117647058823529,0,0.441176470588235,0.88235294117647,0,0,0,0,0,0,0.00332937723894748,0.00287819572965292,0.00384316827113971
"15054","TE","Giovanni Ricci","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235294118,0.705882352941177,0.941176470588235,5.64705882352941,8.47058823529412,11.2941176470588,0,0,0,0,0.5,1,0,0,0,0,0,0,0.00445972657997915,0.00351100841815327,0.0056311391405933
"15103","RB","Reggie Gilliam","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358823529411765,0.358823529411765,0.358823529411765,0.823529411764706,0.823529411764706,0.823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230124841716833,0.00230124841716833,0.00230124841716833,0,0,0
"15109","WR","Nick Westbrook-Ikhine","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505882352941177,0.176470588235294,0,0,0,1.84705882352941,1.96941176470588,2.11764705882353,24.5294117647059,26.7917647058824,29.3529411764706,0.176470588235294,0.235294117647059,0.294117647058824,0,2.19058823529412,3.88235294117647,0,0,0,0,0,0,0.0182342975330909,0.015530025276819,0.0217702628165497
"15214","TE","Dominique Dafney","CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211764705882353,0.211764705882353,0.211764705882353,2.03529411764706,2.03529411764706,2.03529411764706,0.0117647058823529,0.0117647058823529,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0
"15237","QB","Trevor Lawrence","JAC",25.4,31.1423529411765,34.8235294117647,17.1411764705882,20.2317647058824,22.5882352941176,203.176470588235,228.688235294118,251.470588235294,1.29411764705882,1.42117647058824,1.73529411764706,0.758823529411765,0.789411764705882,0.823529411764706,2.94117647058824,3.22470588235294,3.52941176470588,13.8235294117647,14.7835294117647,16.6470588235294,0.117647058823529,0.194117647058824,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0.226431614170486,0.154055188943964,0.304732979693639,0.00745091105367315,0.00690467324668452,0.00862085033810271,0,0,0
"15238","QB","Justin Fields","NYJ",26.8823529411765,29.6,32.4705882352941,16.9411764705882,18.3341176470588,19.5294117647059,185.647058823529,196.662352941176,204.470588235294,1,1.33529411764706,2.05294117647059,0.588235294117647,0.64,0.705882352941177,2.99411764705882,7.09647058823529,9.47058823529412,14.0588235294118,38.3152941176471,48.4705882352941,0.123529411764706,0.307058823529412,0.411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0.138349497119863,0.114349843379276,0.157310567519353,0.0389991667917376,0.00703517777262527,0.0704741380077245,0,0,0
"15239","QB","Zach Wilson","MIA",1.11176470588235,1.54117647058824,2.29411764705882,0.723529411764706,1.00147058823529,1.41176470588235,6,10.65,17,0.0588235294117647,0.0779411764705882,0.117647058823529,0,0.0338235294117647,0.0588235294117647,0.1,0.222058823529412,0.294117647058824,0.235294117647059,0.752941176470588,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116035132984298,0.000984937948418032,0.00144620227916366,0.00228676806285756,0.00218307546620158,0.00243790526346783,0,0,0
"15240","QB","Trey Lance","LAC",0.0176470588235294,0.594117647058824,1.17647058823529,0.0117647058823529,0.356862745098039,0.705882352941177,0,4.9078431372549,8.29411764705882,0,0.00588235294117647,0.0176470588235294,0,0.00588235294117647,0.0176470588235294,0.0294117647058824,0.127450980392157,0.235294117647059,0,0.647058823529412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947435982786777,0.000794564641050298,0.00106818775944752,0.00226520223159213,0.00213736698008628,0.00233781329454776,0,0,0
"15241","QB","Mac Jones","SF",1.23529411764706,1.82794117647059,2.94117647058824,0.823529411764706,1.16764705882353,1.82352941176471,10.4117647058824,13.5,21.2941176470588,0.0588235294117647,0.0882352941176471,0.117647058823529,0.0470588235294118,0.0544117647058824,0.0588235294117647,0.117647058823529,0.186764705882353,0.294117647058824,0.470588235294118,0.755882352941176,1.29411764705882,0,0.00294117647058824,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0.00128155576179484,0.0011507109137394,0.00167449003867725,0.00228736975944257,0.0022296682832574,0.00239992514653908,0,0,0
"15242","QB","Kyle Trask","TB",0.182352941176471,0.258823529411765,0.335294117647059,0.117647058823529,0.161764705882353,0.205882352941176,0.588235294117647,3.82941176470588,7.07058823529412,0.0117647058823529,0.0264705882352941,0.0411764705882353,0.00588235294117647,0.0205882352941176,0.0352941176470588,0.0176470588235294,0.376470588235294,0.735294117647059,0,0.132352941176471,0.264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911696361055719,0.000811607027662908,0.00102301731159697,0.00216297006419882,0.00213736698008628,0.00218885090160572,0,0,0
"15244","TE","Feleipe Franks","ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105882352941176,0.235294117647059,0.364705882352941,1.04117647058824,2.16764705882353,3.29411764705882,0,0.00294117647058824,0.00588235294117647,0,0.335294117647059,0.670588235294118,0,0,0,0,0,0,0.00259329992152198,0.00234642043038816,0.00286341715075508
"15252","QB","Davis Mills","HOU",0.823529411764706,2.15686274509804,4.35294117647059,0.494117647058824,1.39803921568627,2.93529411764706,7.58823529411765,13.3921568627451,23.8823529411765,0.0411764705882353,0.127450980392157,0.282352941176471,0,0.0372549019607843,0.0882352941176471,0.123529411764706,0.247058823529412,0.382352941176471,0.505882352941176,0.952941176470588,1.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127676632395552,0.00104190962599768,0.00182747545256388,0.00232801157684946,0.00223673440154729,0.00239992514653908,0,0,0
"15253","RB","Travis Etienne","JAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29411764705882,8.66588235294118,11.9705882352941,29.1176470588235,34.0011764705882,43.7647058823529,0.176470588235294,0.229411764705882,0.341176470588235,1.82352941176471,2.28823529411765,2.75294117647059,12.4117647058824,17.0588235294118,21.3529411764706,0,0.0435294117647059,0.0705882352941176,0,1.96823529411765,3.72352941176471,0,0,0,0.0296689994771129,0.0214228983264505,0.054057607060804,0.00890010887279259,0.00616561533846558,0.0123181340044612
"15254","RB","Najee Harris","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64705882352941,8.89529411764706,11.2941176470588,26.8823529411765,35.4035294117647,44.5294117647059,0.235294117647059,0.315294117647059,0.4,0.764705882352941,1.25058823529412,1.76470588235294,5.11764705882353,8.95529411764706,14.1764705882353,0,0.0211764705882353,0.0588235294117647,0,1.07764705882353,2.29411764705882,0,0,0,0.0324741764226004,0.0183504578332074,0.0564974881894456,0.00464386713077998,0.00335479641915169,0.00710124271989838
"15255","RB","Kenneth Gainwell","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88235294117647,2.91058823529412,3.82352941176471,9.05882352941176,10.9588235294118,12.6470588235294,0.0352941176470588,0.0576470588235294,0.0764705882352941,0.641176470588235,0.745882352941176,0.941176470588235,3.35294117647059,4.98352941176471,6.52941176470588,0,0.00470588235294118,0.0235294117647059,0,0.607058823529412,1.17647058823529,0,0,0,0.00547902694950371,0.00468406648282491,0.00628370159511053,0.00331622781396603,0.00287819572965292,0.00378592340148777
